elapsed [sec],ObjectSpace.memsize_of_all values [MB]
804,34.15791034698486
805,33.217467308044434
806,34.39230155944824
807,33.44288635253906
808,32.82314968109131
809,33.99844455718994
810,33.051021575927734
811,34.22669696807861
812,33.40362358093262
813,32.662498474121094
814,33.83032417297363
815,34.17251968383789
816,33.29926300048828
817,34.51246166229248
818,33.638962745666504
819,32.76676940917969
820,34.31072998046875
821,33.43886947631836
822,34.65347099304199
823,33.781426429748535
824,32.91093730926514
825,34.45557403564453
826,33.585493087768555
827,32.716867446899414
828,33.93234443664551
829,36.57161521911621
830,33.11345386505127
831,34.452683448791504
832,33.17269706726074
833,34.183125495910645
834,32.90396595001221
835,34.16280937194824
836,32.97257423400879
837,33.98269748687744
838,32.70310306549072
839,34.043084144592285
840,32.76605796813965
841,33.77628040313721
842,32.828819274902344
843,33.841227531433105
844,33.57960033416748
845,34.63191032409668
846,35.85103511810303
847,35.31884956359863
848,34.45635414123535
849,35.675941467285156
850,34.814443588256836
851,34.28276062011719
852,35.5027437210083
853,34.64267349243164
854,35.86301136016846
855,35.332223892211914
856,34.47329330444336
857,35.69408988952637
858,34.83713150024414
859,34.07348918914795
860,32.994035720825195
861,34.4335241317749
862,33.35476207733154
863,34.46560192108154
864,33.377668380737305
865,34.49704456329346
866,33.41895580291748
867,32.67031764984131
868,33.781968116760254
869,32.696414947509766
870,33.80891513824463
871,32.74206829071045
872,34.18450355529785
873,33.109832763671875
874,33.24263000488281
875,34.51589298248291
876,33.75216293334961
877,32.99728870391846
878,34.59969520568848
879,33.85478401184082
880,33.10165596008301
881,34.37562274932861
882,33.6225471496582
883,33.20100212097168
884,34.47567653656006
885,33.724398612976074
886,32.96306610107422
887,34.300658226013184
888,33.82682514190674
889,33.598618507385254
890,32.68985462188721
891,33.881524085998535
892,33.293951988220215
893,34.48531532287598
894,33.55974197387695
895,32.65250587463379
896,33.84471321105957
897,33.25985527038574
898,34.45229911804199
899,33.537559509277344
900,32.615241050720215
901,35.670034408569336
902,47.760690689086914
903,63.60012149810791
904,58.06486225128174
905,57.29436206817627
906,58.92901802062988
907,58.35700511932373
908,57.72305774688721
909,57.55260944366455
910,57.0001277923584
911,58.93464374542236
912,58.42329788208008
913,58.16721725463867
914,57.62251663208008
915,57.120360374450684
916,59.065425872802734
917,57.263986587524414
918,60.39291763305664
919,57.579607009887695
920,56.91494083404541
921,57.505714416503906
922,56.71125507354736
923,58.35162925720215
924,57.815001487731934
925,56.86303997039795
926,58.43816375732422
927,57.90945053100586
928,57.05350208282471
929,58.78377723693848
930,58.1449499130249
931,57.42840576171875
932,56.5908145904541
933,56.968017578125
934,56.513407707214355
935,58.35826110839844
936,57.59268283843994
937,56.96469211578369
938,58.719547271728516
939,58.05243682861328
940,57.23464298248291
941,56.874223709106445
942,58.59274101257324
943,57.8229341506958
944,57.423030853271484
945,56.73421573638916
946,58.501081466674805
947,57.74937152862549
948,58.42518901824951
949,58.208672523498535
950,57.811222076416016
951,57.477352142333984
952,57.16566753387451
953,57.07602596282959
954,56.86916923522949
955,58.869900703430176
956,58.80887317657471
957,58.460336685180664
958,58.29552745819092
959,57.931100845336914
960,58.07325458526611
961,57.723876953125
962,57.55946063995361
963,61.735135078430176
964,62.46337127685547
965,63.36482048034668
966,64.24630451202393
967,62.02895164489746
968,65.40093612670898
969,63.62778377532959
970,62.56449317932129
971,63.35104942321777
972,64.106858253479
973,64.7879285812378
974,65.82379627227783
975,66.71404838562012
976,61.437753677368164
977,64.24840641021729
978,65.67865085601807
979,66.85650157928467
980,62.31128215789795
981,63.352660179138184
982,64.39652919769287
983,65.76022624969482
984,66.5654935836792
985,61.88759422302246
986,63.15377235412598
987,64.06436157226562
988,65.05425453186035
989,66.43484115600586
990,61.73901557922363
991,62.65318489074707
992,72.17855834960938
993,63.159180641174316
994,64.36079216003418
995,65.5733757019043
996,67.11202812194824
997,62.92438793182373
998,64.28537178039551
999,65.5545825958252
1000,67.1413688659668
1001,62.27388572692871
1002,67.05523014068604
1003,66.7726411819458
1004,66.88901615142822
1005,66.73065567016602
1006,67.26511573791504
1007,68.48390293121338
1008,63.703654289245605
1009,65.30547428131104
1010,66.92900466918945
1011,63.42054080963135
1012,65.41629028320312
1013,66.91744613647461
1014,63.395758628845215
1015,65.24859619140625
1016,66.77637386322021
1017,65.55337715148926
1018,68.8212080001831
1019,66.13450241088867
1020,63.35447692871094
1021,62.877058029174805
1022,69.15013408660889
1023,66.1944808959961
1024,63.82070827484131
1025,67.16724491119385
