elapsed [sec],ObjectSpace.memsize_of_all values [MB]
9235,456.88752365112305
9236,416.3668575286865
9237,468.104793548584
9238,432.05240535736084
9239,432.1117162704468
9240,419.7194995880127
9241,458.084321975708
9242,413.24732208251953
9243,419.827299118042
9244,426.3207120895386
9245,432.8063020706177
9246,408.75645637512207
9247,415.68429946899414
9248,422.16837978363037
9249,428.8437833786011
9250,409.3503084182739
9251,416.25172233581543
9252,422.67622566223145
9253,429.2466516494751
9254,409.2247714996338
9255,408.69642448425293
9256,450.9276428222656
9257,432.8493013381958
9258,432.9397249221802
9259,493.38035583496094
9260,430.42385482788086
9261,410.8549699783325
9262,417.86807441711426
9263,424.8469285964966
9264,431.53039741516113
9265,410.7317428588867
9266,417.65945053100586
9267,424.3936004638672
9268,431.38965797424316
9269,410.4776859283447
9270,417.39628887176514
9271,423.96714210510254
9272,430.7109384536743
9273,410.3776092529297
9274,415.7870855331421
9275,421.7981081008911
9276,416.369966506958
9277,433.82490825653076
9278,433.8743324279785
9279,414.5763339996338
9280,448.6549644470215
9281,407.6566972732544
9282,414.4717893600464
9283,420.9732675552368
9284,427.6312589645386
9285,407.85399532318115
9286,414.68674182891846
9287,421.00969886779785
9288,427.65835762023926
9289,407.7713441848755
9290,414.52583408355713
9291,421.0099000930786
9292,427.69749546051025
9293,407.98182582855225
9294,430.4104881286621
9295,425.4388370513916
9296,457.1933822631836
9297,431.6418123245239
9298,441.89266872406006
9299,413.51390266418457
9300,444.9143114089966
9301,408.4525337219238
9302,415.371621131897
9303,422.35807514190674
9304,428.92892837524414
9305,409.4092597961426
9306,416.31933784484863
9307,423.07171630859375
9308,429.980393409729
9309,409.1548156738281
9310,415.98758125305176
9311,422.81821632385254
9312,429.7820053100586
9313,453.92341899871826
9314,449.907826423645
9315,417.4050483703613
9316,432.6224489212036
9317,433.9491033554077
9318,459.4437189102173
9319,458.1735792160034
9320,413.4693193435669
9321,420.1598930358887
9322,426.7315626144409
9323,433.5627851486206
9324,409.55296516418457
9325,416.463171005249
9326,423.05260944366455
9327,429.53667545318604
9328,433.17527198791504
9329,410.173770904541
9330,413.8030204772949
9331,417.94833183288574
9332,424.4594135284424
9333,410.01749324798584
9334,411.1032190322876
9335,461.63047885894775
9336,433.42629528045654
9337,409.4528350830078
9338,445.6267366409302
9339,425.31272315979004
9340,431.3825922012329
9341,437.86793994903564
9342,444.7085475921631
9343,451.2789354324341
9344,415.5630054473877
9345,422.0647258758545
9346,428.6444606781006
9347,435.23378467559814
9348,411.33462142944336
9349,418.22693061828613
9350,424.80702209472656
9351,431.23942279815674
9352,411.9086570739746
9353,420.4783191680908
9354,453.9478816986084
9355,421.9222831726074
9356,435.5338382720947
9357,477.27085304260254
9358,420.73044204711914
9359,430.28048515319824
9360,436.6803569793701
9361,443.34580993652344
9362,416.51086044311523
9363,423.4380512237549
9364,430.09469985961914
9365,437.1001510620117
9366,414.2454881668091
9367,421.06035709381104
9368,427.64044857025146
9369,434.64455699920654
9370,414.15550422668457
9371,421.14301681518555
9372,427.7227659225464
9373,415.0498170852661
9374,434.47014331817627
9375,449.99315452575684
9376,437.7713403701782
9377,461.8839807510376
9378,441.3231372833252
9379,454.5469512939453
9380,416.8391799926758
9381,423.5860891342163
9382,430.0795021057129
9383,436.6418628692627
9384,442.35090160369873
9385,416.9806213378906
9386,420.61046981811523
9387,423.9099750518799
9388,429.1179075241089
9389,436.0099744796753
9390,414.13144969940186
9391,418.7949342727661
9392,423.7190113067627
9393,464.6958303451538
9394,461.4558343887329
9395,444.7524242401123
9396,423.1088914871216
9397,408.56113624572754
9398,420.0183048248291
9399,457.43429470062256
9400,413.64830589294434
9401,420.4711790084839
9402,426.957537651062
9403,433.6413631439209
9404,409.3394832611084
9405,416.4269390106201
9406,422.91228675842285
9407,429.5864086151123
9408,409.92278957366943
9409,850.5199880599976
9410,857.0217084884644
9411,863.6014432907104
9412,410.2062158584595
9413,416.28600025177
9414,409.24531745910645
9415,431.7015151977539
9416,433.4245185852051
9417,433.3995189666748
9418,462.14730072021484
9419,453.70483207702637
9420,414.31842613220215
9421,420.8120813369751
9422,427.39988136291504
9423,433.893536567688
9424,410.09188747406006
9425,416.9156436920166
9426,423.5047254562378
